Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,10,16,6,30,25,89,31,26,314,48,0,1,154,92.45,6.4,1003,
2019,10,16,7,30,79,329,160,52,665,216,0,1,145,76.75,9.4,1002,
2019,10,16,8,30,115,513,320,65,812,390,0,1,145,62.86,12.4,1001,
2019,10,16,9,30,198,380,395,73,882,531,0,1,146,50.95,15,1000,
2019,10,16,10,30,266,195,382,80,904,619,0,1.2,146,45.43,16.7,999,
2019,10,16,11,30,288,178,399,89,894,648,0,1.4,146,45.43,17.2,998,
2019,10,16,12,30,227,34,248,94,860,614,0,1.7,141,48.8,17,997,
2019,10,16,13,30,106,0,106,96,802,526,0,2,132,54.02,16.5,996,
2019,10,16,14,30,61,0,61,90,710,391,0,2.2,126,61.44,15.6,995,
2019,10,16,15,30,13,0,13,73,554,226,0,2.5,119,72.05,14.4,994,
2019,10,16,16,30,5,0,5,37,264,64,0,2.8,105,84.31,13.2,993,
2019,10,16,17,30,0,0,0,0,0,0,0.1,2.9,94,90.76,12.5,991,
2019,10,16,18,30,0,0,0,0,0,0,0.1,3,92,92.17,12.2,990,
2019,10,16,19,30,0,0,0,0,0,0,0.1,3.1,89,93.49,11.8,987,
2019,10,16,20,30,0,0,0,0,0,0,0.1,3,90,93.16,11.8,985,
2019,10,16,21,30,0,0,0,0,0,0,0.1,3,86,93.72,11.8,982,
2019,10,16,22,30,0,0,0,0,0,0,0.1,3,81,92.86,12,978,
2019,10,16,23,30,0,0,0,0,0,0,0.1,2.9,78,92.62,12.1,974,
2019,10,17,0,30,0,0,0,0,0,0,0.1,2.8,78,91.79,12.3,970,
2019,10,17,1,30,0,0,0,0,0,0,0.1,2.8,71,93.25,12.3,967,
2019,10,17,2,30,0,0,0,0,0,0,0,2.7,103,98.55,11.5,965,
2019,10,17,3,30,0,0,0,0,0,0,0,2.5,191,100,10,965,
2019,10,17,4,30,0,0,0,0,0,0,0.1,2.1,245,100,8.2,966,
2019,10,17,5,30,0,0,0,0,0,0,0.1,1.8,249,92.46,7,967,
2019,10,17,6,30,4,0,4,23,306,44,0.1,1.8,246,86.49,7.1,968,
2019,10,17,7,30,10,0,10,49,653,207,0.1,1.8,244,83.56,7.8,969,
2019,10,17,8,30,71,0,71,62,788,374,0.1,1.9,244,81.68,8.4,969,
2019,10,17,9,30,49,0,49,72,854,511,0.1,1.9,246,81.97,8.5,970,
2019,10,17,10,30,71,0,71,77,884,600,0.1,1.9,252,81.22,8.6,970,
2019,10,17,11,30,132,0,132,78,900,636,0.1,1.9,260,79.43,9,971,
2019,10,17,12,30,156,1,157,75,897,613,0.1,1.8,267,77.31,9.6,972,
2019,10,17,13,30,106,4,108,70,872,533,0.1,1.8,271,77,9.8,973,
2019,10,17,14,30,149,38,165,60,817,402,0.1,1.8,274,77.73,9.8,974,
2019,10,17,15,30,64,0,64,48,698,237,0.1,1.9,278,79.96,9.5,976,
2019,10,17,16,30,19,0,19,28,416,69,0.1,1.9,283,82,9.1,978,
2019,10,17,17,30,0,0,0,0,0,0,0.1,1.9,287,82.35,8.9,979,
2019,10,17,18,30,0,0,0,0,0,0,0.1,1.9,289,82.16,8.8,980,
2019,10,17,19,30,0,0,0,0,0,0,0.1,1.9,291,81.77,8.8,982,
2019,10,17,20,30,0,0,0,0,0,0,0.1,1.8,291,81.54,8.8,983,
2019,10,17,21,30,0,0,0,0,0,0,0.1,1.7,290,82.25,8.7,984,
2019,10,17,22,30,0,0,0,0,0,0,0.1,1.7,290,82.98,8.6,985,
2019,10,17,23,30,0,0,0,0,0,0,0.1,1.8,290,83.26,8.5,986,
2019,10,18,0,30,0,0,0,0,0,0,0.1,1.9,290,82.9,8.4,987,
2019,10,18,1,30,0,0,0,0,0,0,0.1,1.9,292,82.59,8.2,987,
2019,10,18,2,30,0,0,0,0,0,0,0.1,1.8,294,82.7,7.9,988,
2019,10,18,3,30,0,0,0,0,0,0,0.1,1.7,295,83.26,7.5,989,
2019,10,18,4,30,0,0,0,0,0,0,0,1.6,296,83.17,7.2,990,
2019,10,18,5,30,0,0,0,0,0,0,0,1.5,296,82.37,7,991,
2019,10,18,6,30,8,23,9,24,317,44,0,1.4,296,78.86,7.3,992,
2019,10,18,7,30,34,0,34,48,667,207,0,1.4,299,72.92,8.2,993,
2019,10,18,8,30,118,37,132,60,809,377,0,1.4,302,65.41,9.5,994,
2019,10,18,9,30,209,156,289,68,878,516,0.1,1.4,305,59.21,10.8,994,
2019,10,18,10,30,223,379,445,73,910,607,0.1,1.4,306,55.13,11.9,994,
2019,10,18,11,30,141,629,528,73,923,641,0,1.4,305,53.12,12.6,995,
2019,10,18,12,30,238,100,297,73,914,616,0.1,1.4,304,52.37,12.9,995,
2019,10,18,13,30,158,15,166,71,882,534,0,1.4,304,52.88,12.8,995,
2019,10,18,14,30,122,13,127,63,825,404,0,1.3,304,54.65,12.3,996,
2019,10,18,15,30,61,2,62,51,703,237,0,1.3,304,57.86,11.4,997,
2019,10,18,16,30,16,0,16,29,410,67,0,1.2,305,63.26,10,998,
2019,10,18,17,30,0,0,0,0,0,0,0,1.1,308,68.76,8.7,999,
2019,10,18,18,30,0,0,0,0,0,0,0,1.1,309,70.72,8.2,999,
2019,10,18,19,30,0,0,0,0,0,0,0,1,314,75.61,7.1,1000,
2019,10,18,20,30,0,0,0,0,0,0,0,1,316,78.16,6.5,1001,
2019,10,18,21,30,0,0,0,0,0,0,0,1,317,80.98,5.9,1001,
2019,10,18,22,30,0,0,0,0,0,0,0,1.1,316,84.67,5.2,1001,
2019,10,18,23,30,0,0,0,0,0,0,0,1.1,309,88.79,4.5,1001,
2019,10,19,0,30,0,0,0,0,0,0,0,1.2,301,93.85,3.7,1001,
2019,10,19,1,30,0,0,0,0,0,0,0,1.2,298,95.67,3.4,1002,
2019,10,19,2,30,0,0,0,0,0,0,0,1.1,300,95.14,3.4,1002,
2019,10,19,3,30,0,0,0,0,0,0,0.1,1.1,303,94.52,3.3,1002,
2019,10,19,4,30,0,0,0,0,0,0,0.1,1,304,95.59,2.9,1002,
2019,10,19,5,30,0,0,0,0,0,0,0.1,0.9,303,97.02,2.5,1002,
2019,10,19,6,30,22,311,41,22,311,41,0,0.9,302,88.88,3.6,1003,
2019,10,19,7,30,46,700,210,46,700,210,0,0.9,311,73.55,6.2,1003,
2019,10,19,8,30,56,847,384,56,847,384,0,0.8,319,58.18,9,1003,
2019,10,19,9,30,61,917,525,61,917,525,0,0.8,316,47.99,11.2,1003,
2019,10,19,10,30,64,950,617,64,950,617,0,0.8,307,41.89,12.9,1003,
2019,10,19,11,30,68,952,649,68,952,649,0,0.9,298,38.1,14.2,1003,
2019,10,19,12,30,66,945,623,66,945,623,0,0.9,292,36.2,15,1002,
2019,10,19,13,30,62,918,540,62,918,540,0,0.9,291,36.12,15.3,1002,
2019,10,19,14,30,58,854,406,58,854,406,0,0.9,292,38.01,15,1002,
2019,10,19,15,30,47,729,237,47,729,237,0.1,0.9,296,44.92,13.4,1002,
2019,10,19,16,30,27,425,64,27,425,64,0.5,1,305,68.09,10.5,1002,
2019,10,19,17,30,0,0,0,0,0,0,0.8,1,319,68.89,8.4,1003,
2019,10,19,18,30,0,0,0,0,0,0,0.9,1,327,69.03,8,1003,
2019,10,19,19,30,0,0,0,0,0,0,0.8,1,174,72.11,7.4,1003,
2019,10,19,20,30,0,0,0,0,0,0,0.8,1,15,73.9,7.1,1004,
2019,10,19,21,30,0,0,0,0,0,0,0.8,1,34,75,6.8,1004,
2019,10,19,22,30,0,0,0,0,0,0,0.7,1,53,77.47,6.4,1004,
2019,10,19,23,30,0,0,0,0,0,0,0.7,1.1,71,78.24,6.2,1004,
2019,10,20,0,30,0,0,0,0,0,0,0.8,1.1,83,78.52,6.1,1005,
2019,10,20,1,30,0,0,0,0,0,0,0.8,1.1,82,82.24,5.2,1005,
2019,10,20,2,30,0,0,0,0,0,0,0.4,1,79,87.66,4.2,1004,
2019,10,20,3,30,0,0,0,0,0,0,0.1,1,80,93.12,3.4,1004,
2019,10,20,4,30,0,0,0,0,0,0,0.1,0.9,76,96.94,2.6,1004,
2019,10,20,5,30,0,0,0,0,0,0,0,0.9,70,95.77,2.6,1005,
2019,10,20,6,30,16,35,18,21,293,38,0,0.9,67,87.4,3.9,1005,
2019,10,20,7,30,74,267,136,47,677,203,0,0.9,65,77.31,5.8,1005,
2019,10,20,8,30,150,251,246,61,816,373,0,1,81,70.2,7.5,1005,
2019,10,20,9,30,112,711,468,71,878,511,0,1,116,63.51,9.6,1005,
2019,10,20,10,30,234,355,439,81,892,596,0,1.2,148,58.71,11.4,1005,
2019,10,20,11,30,272,108,337,87,884,622,0,1.4,165,56.05,12.5,1005,
2019,10,20,12,30,201,20,213,89,858,590,0,1.7,170,56.06,13,1004,
2019,10,20,13,30,198,30,213,85,812,503,0,2,170,58.18,13.1,1004,
2019,10,20,14,30,69,0,69,76,729,370,0.1,2.4,157,63.06,12.6,1004,
2019,10,20,15,30,39,0,39,59,583,208,0.3,2.7,141,79.07,11.5,1004,
2019,10,20,16,30,13,0,13,29,270,51,0.5,2.9,131,82.31,10.5,1004,
2019,10,20,17,30,0,0,0,0,0,0,0.4,3,119,82.84,9.9,1004,
2019,10,20,18,30,0,0,0,0,0,0,0.4,3.1,114,85.45,9.7,1004,
2019,10,20,19,30,0,0,0,0,0,0,0.3,3.1,98,88.54,9.4,1004,
2019,10,20,20,30,0,0,0,0,0,0,0.2,3.1,84,91.39,9,1004,
2019,10,20,21,30,0,0,0,0,0,0,0.1,3,82,93.85,8.6,1004,
2019,10,20,22,30,0,0,0,0,0,0,0,2.8,88,95.31,8.3,1004,
2019,10,20,23,30,0,0,0,0,0,0,0.1,2.5,92,96.83,7.9,1004,
2019,10,21,0,30,0,0,0,0,0,0,0.3,2.2,85,96.39,7.6,1004,
2019,10,21,1,30,0,0,0,0,0,0,0.3,2,60,97.32,7.2,1004,
2019,10,21,2,30,0,0,0,0,0,0,0.3,1.9,38,97.9,6.7,1004,
2019,10,21,3,30,0,0,0,0,0,0,0.2,1.7,29,97.71,6.4,1004,
2019,10,21,4,30,0,0,0,0,0,0,0.2,1.6,24,97.85,6.4,1005,
2019,10,21,5,30,0,0,0,0,0,0,0.1,1.4,19,97.67,6.3,1005,
2019,10,21,6,30,21,241,34,21,241,34,0,1.3,14,92.64,6.9,1005,
2019,10,21,7,30,51,625,193,51,625,193,0,1.3,16,89.58,8.6,1006,
2019,10,21,8,30,66,782,362,66,782,362,0,1.2,23,86.21,10.6,1006,
2019,10,21,9,30,71,869,502,71,869,502,0,1.2,31,76.3,13.2,1006,
2019,10,21,10,30,70,916,594,70,916,594,0,1.2,41,59.97,15.7,1006,
2019,10,21,11,30,71,930,629,71,930,629,0,1.2,47,51.73,17.4,1005,
2019,10,21,12,30,68,923,603,68,923,603,0,1.2,48,49.34,18.4,1005,
2019,10,21,13,30,64,895,521,64,895,521,0,1.2,54,49.58,18.8,1005,
2019,10,21,14,30,57,837,390,57,837,390,0,1.2,67,52.47,18.4,1005,
2019,10,21,15,30,46,712,224,46,712,224,0.1,1.1,83,61.77,16.6,1005,
2019,10,21,16,30,25,397,56,25,397,56,0.4,1.1,93,84.11,13.3,1005,
2019,10,21,17,30,0,0,0,0,0,0,0.4,1.1,98,88.87,10.7,1006,
2019,10,21,18,30,0,0,0,0,0,0,0.2,1.1,102,90.74,10.1,1006,
2019,10,21,19,30,0,0,0,0,0,0,0.2,1.2,114,98.05,8.7,1007,
2019,10,21,20,30,0,0,0,0,0,0,0.1,1.2,105,100,8.1,1007,
2019,10,21,21,30,0,0,0,0,0,0,0.1,1.2,100,100,7.8,1007,
2019,10,21,22,30,0,0,0,0,0,0,0.2,1.2,103,100,7.5,1007,
2019,10,21,23,30,0,0,0,0,0,0,0.2,1.2,98,100,7.5,1007,
2019,10,22,0,30,0,0,0,0,0,0,0.1,1.2,83,100,7.8,1007,
2019,10,22,1,30,0,0,0,0,0,0,0,1.3,70,98.46,8.2,1007,
2019,10,22,2,30,0,0,0,0,0,0,0,1.4,69,97.25,8.3,1006,
2019,10,22,3,30,0,0,0,0,0,0,0,1.5,70,96.74,8.3,1006,
2019,10,22,4,30,0,0,0,0,0,0,0,1.5,69,96.23,8.3,1006,
2019,10,22,5,30,0,0,0,0,0,0,0,1.5,70,95.96,8.3,1006,
2019,10,22,6,30,18,96,23,20,235,32,0,1.5,72,92.56,8.8,1006,
2019,10,22,7,30,74,168,111,49,629,189,0,1.6,83,86.46,10,1006,
2019,10,22,8,30,145,221,228,61,787,355,0,1.7,99,80.23,11.5,1006,
2019,10,22,9,30,200,120,259,67,861,490,0,1.8,109,71.12,13,1005,
2019,10,22,10,30,142,5,145,70,891,576,0,2,113,64.54,14.1,1005,
2019,10,22,11,30,95,0,95,76,892,607,0,2.1,114,62.91,14.8,1004,
2019,10,22,12,30,112,0,112,80,868,578,0,2.2,113,65.39,15.1,1003,
2019,10,22,13,30,39,0,39,79,819,493,0,2.4,108,71.61,14.9,1003,
2019,10,22,14,30,25,0,25,72,739,362,0,2.6,99,79.96,14.2,1003,
2019,10,22,15,30,15,0,15,58,589,202,0,2.7,94,88.25,13.2,1002,
2019,10,22,16,30,4,0,4,28,247,46,0,2.9,91,93.13,12.3,1001,
2019,10,22,17,30,0,0,0,0,0,0,0,3,90,94.74,11.6,1001,
2019,10,22,18,30,0,0,0,0,0,0,0,3.1,89,94.03,11.3,1000,
2019,10,22,19,30,0,0,0,0,0,0,0,3.5,87,94.31,11.1,1000,
2019,10,22,20,30,0,0,0,0,0,0,0,3.6,93,93.85,11.2,999,
2019,10,22,21,30,0,0,0,0,0,0,0,3.6,106,93.83,11.5,999,
2019,10,22,22,30,0,0,0,0,0,0,0,3.6,114,94.27,11.8,997,
2019,10,22,23,30,0,0,0,0,0,0,0,3.6,118,94.95,12,996,
2019,10,23,0,30,0,0,0,0,0,0,0,3.7,117,95.37,12.2,995,
2019,10,23,1,30,0,0,0,0,0,0,0,3.8,94,96.13,12.4,995,
2019,10,23,2,30,0,0,0,0,0,0,0.1,3.9,133,97.32,12.2,994,
2019,10,23,3,30,0,0,0,0,0,0,0.1,3.8,230,97,12,994,
2019,10,23,4,30,0,0,0,0,0,0,0.1,3.4,288,97.31,11.8,995,
2019,10,23,5,30,0,0,0,0,0,0,0,2.8,317,97.64,11.5,995,
2019,10,23,6,30,15,92,19,18,196,27,0,2.1,322,96.19,11.3,996,
2019,10,23,7,30,49,621,185,49,621,185,0,1.5,316,92.69,11.8,996,
2019,10,23,8,30,63,792,356,63,792,356,0,1.2,313,89.02,13,997,
2019,10,23,9,30,69,881,498,69,881,498,0,1,309,78.12,14.6,998,
2019,10,23,10,30,153,559,467,71,923,590,0,1,299,61.38,15.8,998,
2019,10,23,11,30,183,421,432,70,939,624,0,1,291,52.63,16.4,998,
2019,10,23,12,30,120,704,521,68,931,598,0,1,287,49.03,16.6,998,
2019,10,23,13,30,67,895,514,67,895,514,0,1.1,282,48.58,16.4,999,
2019,10,23,14,30,121,425,286,59,827,380,0,1.1,280,50.14,15.8,999,
2019,10,23,15,30,53,587,194,48,697,215,0,1.1,281,54.66,14.6,1000,
2019,10,23,16,30,25,364,50,25,364,50,0,1,282,65.71,12.5,1002,
2019,10,23,17,30,0,0,0,0,0,0,0,1,286,72.38,11,1003,
2019,10,23,18,30,0,0,0,0,0,0,0,1,289,72.43,10.7,1003,
2019,10,23,19,30,0,0,0,0,0,0,0,0.9,292,77.7,9.4,1005,
2019,10,23,20,30,0,0,0,0,0,0,0,0.9,291,80.71,8.5,1005,
2019,10,23,21,30,0,0,0,0,0,0,0,0.8,288,82.66,7.9,1006,
2019,10,23,22,30,0,0,0,0,0,0,0,0.8,286,82.93,7.6,1006,
2019,10,23,23,30,0,0,0,0,0,0,0,0.7,286,81.49,7.6,1007,
2019,10,24,0,30,0,0,0,0,0,0,0,0.7,285,80.09,7.5,1007,
2019,10,24,1,30,0,0,0,0,0,0,0,0.7,283,80.95,6.8,1008,
2019,10,24,2,30,0,0,0,0,0,0,0,0.7,280,85.62,5.6,1008,
2019,10,24,3,30,0,0,0,0,0,0,0.1,0.8,276,89.5,4.7,1009,
2019,10,24,4,30,0,0,0,0,0,0,0.3,0.9,269,91.02,4.2,1010,
2019,10,24,5,30,0,0,0,0,0,0,0.3,1,259,90.5,4,1010,
2019,10,24,6,30,18,218,27,18,218,27,0.2,1.2,245,79.46,5.7,1011,
2019,10,24,7,30,46,633,182,46,633,182,0,1.4,219,66.08,9,1011,
2019,10,24,8,30,63,775,346,63,775,346,0,1.5,205,54.01,12.3,1011,
2019,10,24,9,30,70,853,482,70,853,482,0,1.5,211,46.4,15,1011,
2019,10,24,10,30,71,897,571,71,897,571,0,1.6,211,41.98,16.6,1011,
2019,10,24,11,30,71,913,606,71,913,606,0,1.5,209,40.32,17.5,1010,
2019,10,24,12,30,69,905,580,69,905,580,0,1.5,210,40.37,18,1009,
2019,10,24,13,30,65,874,498,65,874,498,0,1.5,213,41.62,18.1,1009,
2019,10,24,14,30,60,803,367,60,803,367,0,1.6,213,44.68,17.6,1009,
2019,10,24,15,30,47,661,203,47,661,203,0,1.6,212,51.01,16.4,1009,
2019,10,24,16,30,24,315,44,24,315,44,0,1.6,210,59.99,14.5,1009,
2019,10,24,17,30,0,0,0,0,0,0,0,1.6,209,65.13,12.9,1010,
2019,10,24,18,30,0,0,0,0,0,0,0,1.6,209,67.04,12.3,1010,
2019,10,24,19,30,0,0,0,0,0,0,0,1.5,207,78.32,10,1010,
2019,10,24,20,30,0,0,0,0,0,0,0,1.5,213,83.01,9.1,1011,
2019,10,24,21,30,0,0,0,0,0,0,0,1.6,225,86.99,8.4,1011,
2019,10,24,22,30,0,0,0,0,0,0,0,1.7,247,91.61,7.7,1011,
2019,10,24,23,30,0,0,0,0,0,0,0,1.8,270,95.45,7.2,1011,
2019,10,25,0,30,0,0,0,0,0,0,0,1.9,293,97.7,6.9,1012,
2019,10,25,1,30,0,0,0,0,0,0,0,2,314,97.92,7,1012,
2019,10,25,2,30,0,0,0,0,0,0,0,2.1,332,99.75,6.9,1012,
2019,10,25,3,30,0,0,0,0,0,0,0,2.1,343,100,6.8,1012,
2019,10,25,4,30,0,0,0,0,0,0,0.1,2.1,348,100,6.9,1013,
2019,10,25,5,30,0,0,0,0,0,0,0.3,2,356,100,6.7,1013,
2019,10,25,6,30,14,52,16,18,157,24,0.3,1.9,358,90.52,7.8,1013,
2019,10,25,7,30,76,154,108,51,572,171,0,1.9,188,77.17,10.8,1013,
2019,10,25,8,30,113,114,154,67,741,335,0,1.8,92,59.91,13.7,1013,
2019,10,25,9,30,150,12,156,78,817,469,0,1.8,188,49.4,15.8,1012,
2019,10,25,10,30,222,43,246,85,851,556,0,1.8,210,47.71,16.7,1012,
2019,10,25,11,30,214,22,227,90,860,589,0,1.8,203,47.57,17.1,1011,
2019,10,25,12,30,149,1,150,88,844,560,0,1.9,191,48.04,17.2,1010,
2019,10,25,13,30,141,1,141,86,801,478,0,1.9,186,49.86,16.9,1009,
2019,10,25,14,30,139,25,148,79,710,347,0,2,192,54.19,16.2,1008,
2019,10,25,15,30,27,0,27,61,545,187,0.2,2,199,65,14.9,1008,
2019,10,25,16,30,8,3,8,25,189,36,0.4,2,185,72.75,13.8,1008,
2019,10,25,17,30,0,0,0,0,0,0,0.4,2,154,70.65,13,1008,
2019,10,25,18,30,0,0,0,0,0,0,0.5,2.1,141,72.68,12.6,1008,
2019,10,25,19,30,0,0,0,0,0,0,0.4,2.2,124,77.02,11.7,1008,
2019,10,25,20,30,0,0,0,0,0,0,0.3,2.3,107,80.94,11,1008,
2019,10,25,21,30,0,0,0,0,0,0,0.2,2.3,89,84.6,10.4,1008,
2019,10,25,22,30,0,0,0,0,0,0,0.2,2.3,58,88.07,9.9,1008,
2019,10,25,23,30,0,0,0,0,0,0,0.2,2.2,26,91.81,9.3,1007,
2019,10,26,0,30,0,0,0,0,0,0,0.1,2,184,95.41,8.7,1007,
2019,10,26,1,30,0,0,0,0,0,0,0.1,1.9,352,97.39,8.1,1007,
2019,10,26,2,30,0,0,0,0,0,0,0.1,1.7,352,96.98,7.8,1007,
2019,10,26,3,30,0,0,0,0,0,0,0,1.5,346,97.14,7.6,1008,
2019,10,26,4,30,0,0,0,0,0,0,0,1.3,337,96.72,7.4,1008,
2019,10,26,5,30,0,0,0,0,0,0,0,1.1,331,96.63,7.1,1009,
2019,10,26,6,30,18,179,24,18,179,24,0,1,332,94.29,7.1,1010,
2019,10,26,7,30,48,619,176,47,630,177,0,1,338,89.92,7.8,1010,
2019,10,26,8,30,101,512,284,59,804,346,0,1,348,79.81,9.6,1010,
2019,10,26,9,30,72,856,477,65,883,483,0,1,180,61.48,11.9,1010,
2019,10,26,10,30,83,865,557,69,919,573,0,1,4,46.09,13.5,1010,
2019,10,26,11,30,210,445,466,70,928,604,0,1.1,3,41,14.4,1010,
2019,10,26,12,30,153,612,492,68,920,578,0,1.1,2,38.82,15,1010,
2019,10,26,13,30,173,411,372,63,888,494,0,1.2,6,38.95,14.9,1010,
2019,10,26,14,30,120,427,279,56,821,362,0,1.2,25,40.97,14.4,1010,
2019,10,26,15,30,59,0,59,44,684,199,0.2,1.2,52,49.39,13.1,1010,
2019,10,26,16,30,12,43,14,21,306,38,0.6,1.2,76,66.39,11.3,1010,
2019,10,26,17,30,0,0,0,0,0,0,0.7,1.2,98,65.33,9.5,1010,
2019,10,26,18,30,0,0,0,0,0,0,0.5,1.2,109,71.36,8.6,1010,
2019,10,26,19,30,0,0,0,0,0,0,0,1.2,125,72.44,8.1,1010,
2019,10,26,20,30,0,0,0,0,0,0,0,1.3,130,72.86,8.2,1010,
2019,10,26,21,30,0,0,0,0,0,0,0,1.4,136,74.94,8,1010,
2019,10,26,22,30,0,0,0,0,0,0,0,1.6,144,80,7.5,1010,
2019,10,26,23,30,0,0,0,0,0,0,0,2,143,83.56,7.3,1011,
2019,10,27,0,30,0,0,0,0,0,0,0,2.4,138,84.84,7.5,1011,
2019,10,27,1,30,0,0,0,0,0,0,0,2.7,137,87.69,7.6,1011,
2019,10,27,2,30,0,0,0,0,0,0,0,3,136,90.79,7.6,1011,
2019,10,27,3,30,0,0,0,0,0,0,0,3,129,92.72,7.7,1010,
2019,10,27,4,30,0,0,0,0,0,0,0,2.9,121,93.75,7.7,1009,
2019,10,27,5,30,0,0,0,0,0,0,0,3,114,93.13,7.7,1008,
2019,10,27,6,30,4,7,4,15,128,19,0,3.2,109,92.67,7.8,1007,
2019,10,27,7,30,17,0,17,49,529,156,0,3.4,108,91.69,8.2,1006,
2019,10,27,8,30,32,0,32,69,682,309,0,3.5,111,90.45,8.9,1005,
2019,10,27,9,30,70,0,70,85,747,435,0,3.6,115,90.56,9.5,1004,
2019,10,27,10,30,28,0,28,91,787,519,0.1,3.7,118,91.22,9.7,1002,
2019,10,27,11,30,31,0,31,86,818,553,0.1,3.9,117,89.97,9.8,1000,
2019,10,27,12,30,32,0,32,79,820,530,0.1,4,118,87.2,10.3,998,
2019,10,27,13,30,32,0,32,74,787,452,0,3.8,113,87.38,10.8,997,
2019,10,27,14,30,16,0,16,64,721,330,0,3.5,98,89.92,11,996,
2019,10,27,15,30,51,567,177,51,567,177,0,3.1,76,92.99,10.9,995,
2019,10,27,16,30,22,178,31,22,178,31,0,2.9,56,96.37,10.4,995,
2019,10,27,17,30,0,0,0,0,0,0,0,2.6,32,97.36,9.8,995,
2019,10,27,18,30,0,0,0,0,0,0,0,2.5,17,95.47,9.6,995,
2019,10,27,19,30,0,0,0,0,0,0,0,2.2,351,96.45,9,996,
2019,10,27,20,30,0,0,0,0,0,0,0,2,342,96.57,8.7,997,
2019,10,27,21,30,0,0,0,0,0,0,0,1.9,337,95.81,8.6,997,
2019,10,27,22,30,0,0,0,0,0,0,0,1.8,334,95.8,8.5,997,
2019,10,27,23,30,0,0,0,0,0,0,0,1.7,337,96.32,8.4,998,
2019,10,28,0,30,0,0,0,0,0,0,0,1.6,347,96.24,8.3,999,
2019,10,28,1,30,0,0,0,0,0,0,0,1.6,178,96.25,8.2,1000,
2019,10,28,2,30,0,0,0,0,0,0,0,1.5,7,95.7,8.2,1001,
2019,10,28,3,30,0,0,0,0,0,0,0,1.5,10,95.86,8.2,1002,
2019,10,28,4,30,0,0,0,0,0,0,0,1.5,174,96.44,8.1,1004,
2019,10,28,5,30,0,0,0,0,0,0,0.1,1.5,339,96.01,8.1,1005,
2019,10,28,6,30,2,0,2,14,107,17,0.1,1.5,173,93.58,8.4,1006,
2019,10,28,7,30,28,118,51,53,535,159,0,1.5,30,92.52,9.2,1007,
2019,10,28,8,30,72,0,72,72,718,322,0,1.5,62,90.16,10.4,1008,
2019,10,28,9,30,198,149,267,75,827,459,0,1.5,73,86.8,11.7,1009,
2019,10,28,10,30,232,226,354,71,892,552,0,1.5,79,80.23,13.1,1009,
2019,10,28,11,30,186,228,315,72,906,585,0,1.5,86,73.14,14.2,1009,
2019,10,28,12,30,115,0,115,71,897,559,0,1.5,95,68.42,15.1,1009,
2019,10,28,13,30,84,0,84,68,861,477,0,1.5,107,67.55,15.3,1009,
2019,10,28,14,30,110,2,111,60,789,347,0,1.5,120,69,15,1009,
2019,10,28,15,30,44,463,144,48,633,185,0,1.5,122,74.72,13.9,1009,
2019,10,28,16,30,20,227,31,20,227,31,0,1.5,120,85.9,12.4,1010,
2019,10,28,17,30,0,0,0,0,0,0,0,1.5,121,88.26,11.7,1010,
2019,10,28,18,30,0,0,0,0,0,0,0,1.5,122,87.7,11.7,1011,
2019,10,28,19,30,0,0,0,0,0,0,0,1.5,118,89.58,11.3,1011,
2019,10,28,20,30,0,0,0,0,0,0,0,1.5,119,91.35,10.9,1012,
2019,10,28,21,30,0,0,0,0,0,0,0,1.4,122,92.62,10.5,1012,
2019,10,28,22,30,0,0,0,0,0,0,0,1.4,125,93.21,10.1,1012,
2019,10,28,23,30,0,0,0,0,0,0,0,1.4,127,93.11,9.8,1012,
2019,10,29,0,30,0,0,0,0,0,0,0,1.4,128,93.95,9.4,1013,
2019,10,29,1,30,0,0,0,0,0,0,0,1.4,128,94.98,9,1013,
2019,10,29,2,30,0,0,0,0,0,0,0,1.4,128,95.24,8.7,1013,
2019,10,29,3,30,0,0,0,0,0,0,0,1.4,127,94.35,8.7,1013,
2019,10,29,4,30,0,0,0,0,0,0,0,1.4,126,93.83,8.7,1013,
2019,10,29,5,30,0,0,0,0,0,0,0,1.4,125,93.64,8.7,1013,
2019,10,29,6,30,14,122,17,14,122,17,0,1.4,123,91.89,9,1013,
2019,10,29,7,30,52,378,125,49,571,160,0,1.4,130,89,9.7,1013,
2019,10,29,8,30,128,29,138,65,750,323,0,1.4,144,85.09,10.7,1014,
2019,10,29,9,30,185,63,214,75,833,458,0,1.4,154,80.45,11.7,1013,
2019,10,29,10,30,139,0,139,81,869,545,0,1.5,162,77.13,12.6,1013,
2019,10,29,11,30,203,29,219,80,887,578,0,1.5,170,75.49,13.3,1012,
2019,10,29,12,30,213,43,236,78,879,552,0,1.5,177,74.18,14,1012,
2019,10,29,13,30,160,19,169,74,839,469,0,1.5,181,74.78,14.3,1011,
2019,10,29,14,30,105,16,111,65,765,340,0,1.5,182,77.94,14.1,1011,
2019,10,29,15,30,54,446,149,51,604,179,0,1.5,174,84.72,13.3,1011,
2019,10,29,16,30,9,23,10,19,178,27,0,1.5,170,93.44,12.2,1011,
2019,10,29,17,30,0,0,0,0,0,0,0,1.5,177,96.45,11.6,1011,
2019,10,29,18,30,0,0,0,0,0,0,0,1.6,181,97.11,11.5,1012,
